vehicle_id,avl_timestamp,start_date,route_id,trip_id,stop_id,current_status,current_stop_seq,latitude,longitude,speed,bearing
5061,2024-11-01 17:05:11-05,2024-11-01,803,2811880_13111,5866,IN_TRANSIT_TO,17,30.28203,-97.74212,4.47,172
5061,2024-11-01 17:05:26-05,2024-11-01,803,2811880_13111,5866,IN_TRANSIT_TO,17,30.28197,-97.74208,0,
5061,2024-11-01 17:05:36-05,2024-11-01,803,2811880_13111,5866,IN_TRANSIT_TO,17,30.28197,-97.74208,0.04,
5061,2024-11-01 17:05:56-05,2024-11-01,803,2811880_13111,5866,IN_TRANSIT_TO,17,30.28137,-97.74177,8.94,173
5061,2024-11-01 17:06:16-05,2024-11-01,803,2811880_13111,5866,IN_TRANSIT_TO,17,30.28004,-97.74225,0.89,
5061,2024-11-01 17:06:26-05,2024-11-01,803,2811880_13111,5866,STOPPED_AT,17,30.27956,-97.74247,6.44,206.3
5061,2024-11-01 17:06:46-05,2024-11-01,803,2811880_13111,5866,STOPPED_AT,17,30.27943,-97.74251,0,
5061,2024-11-01 17:06:56-05,2024-11-01,803,2811880_13111,5866,STOPPED_AT,17,30.279428,-97.742516,1.56,198.5
5061,2024-11-01 17:07:16-05,2024-11-01,803,2811880_13111,2738,IN_TRANSIT_TO,18,30.27843,-97.74283,0.98,
5061,2024-11-01 17:07:31-05,2024-11-01,803,2811880_13111,2738,IN_TRANSIT_TO,18,30.27842,-97.74282,0,
5061,2024-11-01 17:07:41-05,2024-11-01,803,2811880_13111,2738,IN_TRANSIT_TO,18,30.278425,-97.74282,0,
5061,2024-11-01 17:07:56-05,2024-11-01,803,2811880_13111,2738,IN_TRANSIT_TO,18,30.277948,-97.74298,9.16,199
5061,2024-11-01 17:08:16-05,2024-11-01,803,2811880_13111,2738,IN_TRANSIT_TO,18,30.276218,-97.743614,10.82,200.7
5061,2024-11-01 17:08:26-05,2024-11-01,803,2811880_13111,2738,STOPPED_AT,18,30.275333,-97.74396,8.09,197.8
5061,2024-11-01 17:08:41-05,2024-11-01,803,2811880_13111,2738,STOPPED_AT,18,30.275017,-97.744064,0.04,
5061,2024-11-01 17:09:01-05,2024-11-01,803,2811880_13111,2611,IN_TRANSIT_TO,19,30.27433,-97.74431,9.83,198
5061,2024-11-01 17:09:11-05,2024-11-01,803,2811880_13111,2611,IN_TRANSIT_TO,19,30.27341,-97.74465,11.18,198
5061,2024-11-01 17:09:26-05,2024-11-01,803,2811880_13111,2611,IN_TRANSIT_TO,19,30.27188,-97.74523,11.62,198
5061,2024-11-01 17:09:41-05,2024-11-01,803,2811880_13111,5867,IN_TRANSIT_TO,20,30.27058,-97.74572,10.73,198
5061,2024-11-01 17:09:51-05,2024-11-01,803,2811880_13111,5867,IN_TRANSIT_TO,20,30.269812,-97.74601,8.23,199.9
5061,2024-11-01 17:10:11-05,2024-11-01,803,2811880_13111,5867,IN_TRANSIT_TO,20,30.26833,-97.74656,8.27,197.2
5061,2024-11-01 17:10:26-05,2024-11-01,803,2811880_13111,5867,STOPPED_AT,20,30.267668,-97.74678,0.04,
5061,2024-11-01 17:10:46-05,2024-11-01,803,2811880_13111,5867,STOPPED_AT,20,30.267668,-97.74678,0.09,
5061,2024-11-01 17:10:56-05,2024-11-01,803,2811880_13111,5867,STOPPED_AT,20,30.267538,-97.74677,4.87,190.7
5061,2024-11-01 17:11:11-05,2024-11-01,803,2811880_13111,5867,STOPPED_AT,20,30.26735,-97.74679,0,
5061,2024-11-01 17:11:26-05,2024-11-01,803,2811880_13111,716,IN_TRANSIT_TO,21,30.266884,-97.74697,8.54,197.5
5061,2024-11-01 17:11:36-05,2024-11-01,803,2811880_13111,716,IN_TRANSIT_TO,21,30.266434,-97.747246,0.22,
5061,2024-11-01 17:11:56-05,2024-11-01,803,2811880_13111,716,IN_TRANSIT_TO,21,30.265682,-97.74744,1.03,
5061,2024-11-01 17:12:11-05,2024-11-01,803,2811880_13111,716,IN_TRANSIT_TO,21,30.265085,-97.747696,7.91,197.7
5061,2024-11-01 17:12:26-05,2024-11-01,803,2811880_13111,716,IN_TRANSIT_TO,21,30.26441,-97.74817,4.92,289
5061,2024-11-01 17:12:41-05,2024-11-01,803,2811880_13111,716,IN_TRANSIT_TO,21,30.264782,-97.74935,9.3,287.6
5061,2024-11-01 17:13:06-05,2024-11-01,803,2811880_13111,716,IN_TRANSIT_TO,21,30.265472,-97.7517,1.7,288.9
5061,2024-11-01 17:13:11-05,2024-11-01,803,2811880_13111,716,IN_TRANSIT_TO,21,30.265478,-97.75171,0.31,
5061,2024-11-01 17:13:26-05,2024-11-01,803,2811880_13111,716,IN_TRANSIT_TO,21,30.265478,-97.75171,0.72,
5061,2024-11-01 17:13:41-05,2024-11-01,803,2811880_13111,716,STOPPED_AT,21,30.265724,-97.75247,6.93,292
5061,2024-11-01 17:14:01-05,2024-11-01,803,2811880_13111,716,STOPPED_AT,21,30.265764,-97.75261,0.04,
5061,2024-11-01 17:14:11-05,2024-11-01,803,2811880_13111,716,STOPPED_AT,21,30.26576,-97.75261,0,
5061,2024-11-01 17:14:26-05,2024-11-01,803,2811880_13111,4070,IN_TRANSIT_TO,22,30.265877,-97.7531,9.57,289.2
5061,2024-11-01 17:14:46-05,2024-11-01,803,2811880_13111,4070,IN_TRANSIT_TO,22,30.26639,-97.75518,10.73,278
5061,2024-11-01 17:14:56-05,2024-11-01,803,2811880_13111,4070,IN_TRANSIT_TO,22,30.26658,-97.7564,12.07,292
